received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-21T19:57:51.935085+00:00,238,163546,64x,300ms,21,54,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:51.975130+00:00,239,164256,64x,300ms,21,54,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:52.007742+00:00,240,164966,64x,300ms,21,54,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:53.472763+00:00,241,165745,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:54.904265+00:00,242,166491,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:55.616103+00:00,243,167200,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:56.327598+00:00,244,167911,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:57.040111+00:00,245,168621,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:57.081161+00:00,246,169331,64x,300ms,20,51,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:57.792070+00:00,247,170041,64x,300ms,20,51,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:59.191884+00:00,248,170754,64x,300ms,20,51,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:57:59.904909+00:00,249,171463,64x,300ms,20,51,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:00.615213+00:00,250,172173,64x,300ms,20,51,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:01.335418+00:00,251,172882,64x,300ms,20,51,1,0,0,0,4,3,0,0,0,0,7
2026-09-21T19:58:01.367781+00:00,252,173593,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:02.080610+00:00,253,174303,64x,300ms,20,51,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:02.831397+00:00,254,175048,64x,300ms,19,48,1,0,0,0,4,3,0,0,0,0,7
2026-09-21T19:58:03.575629+00:00,255,175794,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:04.295339+00:00,256,176507,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:05.015423+00:00,257,177221,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:05.735692+00:00,258,177934,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:06.447515+00:00,259,178648,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:07.167549+00:00,260,179361,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:07.887618+00:00,261,180074,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:08.608340+00:00,262,180788,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:09.999968+00:00,263,181501,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:10.719851+00:00,264,182212,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:11.431705+00:00,265,182922,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:12.144077+00:00,266,183632,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:12.855984+00:00,267,184342,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:13.576260+00:00,268,185052,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:14.289268+00:00,269,185761,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:15.000422+00:00,270,186471,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:15.719989+00:00,271,187181,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:16.432642+00:00,272,187890,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:17.144576+00:00,273,188600,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:17.856941+00:00,274,189310,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:18.576118+00:00,275,190020,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:19.287561+00:00,276,190731,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:20.000104+00:00,277,191440,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:20.720095+00:00,278,192150,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:21.432917+00:00,279,192860,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:22.144056+00:00,280,193570,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:22.855987+00:00,281,194280,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:23.576395+00:00,282,194991,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:24.288642+00:00,283,195700,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:25.000957+00:00,284,196410,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:25.720489+00:00,285,197121,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:26.431665+00:00,286,197830,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:27.144211+00:00,287,198540,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:27.857570+00:00,288,199249,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:28.569048+00:00,289,199959,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:29.288525+00:00,290,200669,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:30.000870+00:00,291,201378,64x,300ms,19,48,1,0,0,0,4,3,0,0,0,0,7
2026-09-21T19:58:30.713288+00:00,292,202089,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:31.432587+00:00,293,202799,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:32.144055+00:00,294,203509,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:32.857771+00:00,295,204219,64x,300ms,19,48,1,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:33.576385+00:00,296,204929,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:34.289172+00:00,297,205638,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,7
2026-09-21T19:58:35.008487+00:00,298,206348,64x,300ms,19,48,0,0,0,0,3,3,0,0,0,0,6
2026-09-21T19:58:35.720316+00:00,299,207058,64x,300ms,19,48,0,4,51,42,114,53,15,7,5,2,182
2026-09-21T19:58:36.440210+00:00,300,207770,64x,300ms,19,48,0,6,62,51,140,56,16,8,5,2,196
2026-09-21T19:58:37.152189+00:00,301,208482,64x,300ms,19,48,1,6,65,53,145,57,16,8,5,2,205
2026-09-21T19:58:37.871701+00:00,302,209195,64x,300ms,19,48,1,6,65,53,146,56,16,8,5,2,195
2026-09-21T19:58:38.584269+00:00,303,209906,64x,300ms,19,48,1,6,65,53,146,56,16,8,5,2,194
2026-09-21T19:58:39.303842+00:00,304,210618,64x,300ms,19,48,1,6,65,53,145,56,16,8,5,2,194
2026-09-21T20:26:33.808730+00:00,4,2828,128x,300ms,25,64,0,22,186,142,399,155,49,24,17,10,546
2026-09-21T20:26:34.528984+00:00,5,3543,128x,300ms,25,64,0,22,187,143,399,156,49,24,16,10,546
2026-09-21T20:26:35.969937+00:00,6,4292,128x,300ms,25,64,1,23,187,142,400,156,50,25,17,10,548
2026-09-21T20:26:36.681274+00:00,7,5007,128x,300ms,25,64,1,23,187,142,399,155,48,24,16,10,544
2026-09-21T20:26:37.400553+00:00,8,5721,128x,300ms,25,64,1,22,187,142,398,155,49,24,16,10,545
2026-09-21T20:26:38.120537+00:00,9,6434,128x,300ms,25,64,1,23,187,143,399,156,49,24,16,10,547
2026-09-21T20:26:38.841176+00:00,10,7148,128x,300ms,25,64,1,23,186,143,400,156,50,24,17,10,547
2026-09-21T20:26:39.560903+00:00,11,7863,128x,300ms,25,64,0,22,187,142,398,157,50,25,17,10,548
2026-09-21T20:26:40.281448+00:00,12,8578,128x,300ms,25,64,0,23,187,143,400,156,50,24,17,10,548
2026-09-21T20:26:41.000432+00:00,13,9292,128x,300ms,25,64,0,23,187,143,398,156,50,24,17,10,547
2026-09-21T20:26:41.720568+00:00,14,10007,128x,300ms,25,64,0,23,187,143,400,156,50,25,16,10,548
2026-09-21T20:26:42.432738+00:00,15,10722,128x,300ms,25,64,0,23,187,143,399,156,50,24,17,10,548
2026-09-21T20:26:43.152631+00:00,16,11437,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,547
2026-09-21T20:26:43.872842+00:00,17,12150,128x,300ms,25,64,1,22,187,143,399,156,50,24,17,10,548
2026-09-21T20:26:44.592997+00:00,18,12865,128x,300ms,25,64,1,22,186,143,399,156,50,24,16,10,547
2026-09-21T20:26:45.312716+00:00,19,13579,128x,300ms,25,64,1,22,187,143,399,156,50,24,17,10,547
2026-09-21T20:26:46.025553+00:00,20,14294,128x,300ms,25,64,1,23,187,143,399,156,50,24,17,10,547
2026-09-21T20:26:46.065476+00:00,21,15007,128x,300ms,25,64,0,22,187,143,400,156,49,24,17,10,548
2026-09-21T20:26:46.784665+00:00,22,15722,128x,300ms,25,64,0,22,187,142,400,156,50,24,17,10,548
2026-09-21T20:26:48.209380+00:00,23,16473,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:48.928938+00:00,24,17183,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:49.641093+00:00,25,17895,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,69
2026-09-21T20:26:50.353531+00:00,26,18606,16x,300ms,25,64,1,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:51.072561+00:00,27,19316,16x,300ms,25,64,1,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:51.784936+00:00,28,20026,16x,300ms,25,64,1,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:52.497535+00:00,29,20737,16x,300ms,25,64,1,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:53.217427+00:00,30,21447,16x,300ms,25,64,1,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:53.929475+00:00,31,22158,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:54.648803+00:00,32,22868,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:54.680778+00:00,33,23580,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:55.401457+00:00,34,24291,16x,300ms,25,64,0,3,24,18,51,20,7,3,2,2,70
2026-09-21T20:26:56.842313+00:00,35,25037,128x,300ms,25,64,0,22,187,143,400,156,50,24,17,10,548
2026-09-21T20:26:57.561007+00:00,36,25752,128x,300ms,25,64,1,23,187,143,399,156,50,24,17,10,547
2026-09-21T20:26:58.273910+00:00,37,26466,128x,300ms,25,64,1,22,187,143,399,156,50,25,17,10,548
2026-09-21T20:26:58.992561+00:00,38,27181,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,547
2026-09-21T20:26:59.712952+00:00,39,27894,128x,300ms,25,64,1,23,187,143,399,156,50,25,17,10,548
2026-09-21T20:27:00.432945+00:00,40,28609,128x,300ms,25,64,1,23,187,143,399,156,50,25,17,10,546
2026-09-21T20:27:01.153173+00:00,41,29324,128x,300ms,25,64,0,22,187,142,398,157,50,25,17,10,548
2026-09-21T20:27:01.873025+00:00,42,30039,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:02.592881+00:00,43,30753,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:03.312558+00:00,44,31468,128x,300ms,25,64,0,23,187,143,400,157,51,25,17,10,549
2026-09-21T20:27:04.024775+00:00,45,32183,128x,300ms,25,64,0,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:04.744679+00:00,46,32898,128x,300ms,25,64,1,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:05.466206+00:00,47,33612,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,548
2026-09-21T20:27:06.184556+00:00,48,34326,128x,300ms,25,64,1,23,186,143,400,157,50,25,17,10,548
2026-09-21T20:27:06.905465+00:00,49,35041,128x,300ms,25,64,1,23,187,143,400,157,51,24,17,10,549
2026-09-21T20:27:07.625589+00:00,50,35755,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,549
2026-09-21T20:27:08.344809+00:00,51,36469,128x,300ms,25,64,0,23,186,143,400,157,50,24,17,10,548
2026-09-21T20:27:09.057167+00:00,52,37184,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,11,548
2026-09-21T20:27:09.776476+00:00,53,37899,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:10.496564+00:00,54,38614,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:11.216834+00:00,55,39328,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:11.937590+00:00,56,40043,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:12.657005+00:00,57,40758,128x,300ms,25,64,1,23,187,143,400,157,51,25,17,11,549
2026-09-21T20:27:13.369291+00:00,58,41472,128x,300ms,25,64,1,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:14.089475+00:00,59,42186,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:14.810424+00:00,60,42901,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:15.528800+00:00,61,43615,128x,300ms,25,64,0,23,187,143,400,157,51,24,17,10,548
2026-09-21T20:27:16.248791+00:00,62,44329,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:16.969232+00:00,63,45044,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:17.688555+00:00,64,45759,128x,300ms,25,64,0,22,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:18.408476+00:00,65,46474,128x,300ms,25,64,0,23,187,143,400,156,50,24,17,10,548
2026-09-21T20:27:19.128558+00:00,66,47190,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,547
2026-09-21T20:27:19.840439+00:00,67,47903,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:20.561264+00:00,68,48618,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:21.281523+00:00,69,49332,128x,300ms,25,64,1,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:22.001335+00:00,70,50046,128x,300ms,25,64,1,23,186,143,400,156,50,25,17,10,548
2026-09-21T20:27:22.720567+00:00,71,50760,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:23.441515+00:00,72,51475,128x,300ms,25,64,0,23,186,143,400,156,51,25,17,11,548
2026-09-21T20:27:24.161380+00:00,73,52191,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:24.880538+00:00,74,52905,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:25.593316+00:00,75,53620,128x,300ms,25,64,0,23,187,143,399,157,50,25,17,10,548
2026-09-21T20:27:26.312999+00:00,76,54335,128x,300ms,25,64,1,23,187,142,400,157,50,25,17,10,548
2026-09-21T20:27:27.033461+00:00,77,55049,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,11,549
2026-09-21T20:27:27.752742+00:00,78,55763,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:28.473402+00:00,79,56477,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:29.193573+00:00,80,57192,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:29.912568+00:00,81,57907,128x,300ms,25,64,0,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:30.624545+00:00,82,58621,128x,300ms,25,64,0,23,186,143,400,157,50,25,17,10,548
2026-09-21T20:27:31.345901+00:00,83,59336,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:32.064672+00:00,84,60051,128x,300ms,25,64,0,23,187,143,400,157,51,24,17,10,549
2026-09-21T20:27:32.784535+00:00,85,60766,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:33.504824+00:00,86,61480,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:34.225407+00:00,87,62195,128x,300ms,25,64,1,22,186,143,400,156,50,25,17,10,549
2026-09-21T20:27:34.944823+00:00,88,62910,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:35.656632+00:00,89,63624,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:36.377683+00:00,90,64338,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:37.096653+00:00,91,65052,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:37.816555+00:00,92,65768,128x,300ms,25,64,0,22,187,143,399,157,50,25,17,10,548
2026-09-21T20:27:38.537561+00:00,93,66482,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:39.256562+00:00,94,67196,128x,300ms,25,64,0,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:39.978377+00:00,95,67912,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:27:40.696560+00:00,96,68627,128x,300ms,25,64,1,23,186,143,400,156,50,25,17,10,548
2026-09-21T20:27:41.408794+00:00,97,69341,128x,300ms,25,64,1,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:42.129540+00:00,98,70055,128x,300ms,25,64,1,22,187,143,400,156,50,24,17,10,548
2026-09-21T20:27:42.849005+00:00,99,70769,128x,300ms,25,64,1,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:43.568986+00:00,100,71484,128x,300ms,25,64,1,23,187,143,399,157,50,25,17,10,548
2026-09-21T20:27:44.286942+00:00,101,72199,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:45.008360+00:00,102,72913,128x,300ms,25,64,0,22,187,143,400,157,50,24,17,10,548
2026-09-21T20:27:45.735838+00:00,103,73628,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:46.458785+00:00,104,74344,128x,300ms,25,64,0,23,187,143,400,156,50,24,17,10,548
2026-09-21T20:27:47.170592+00:00,105,75059,128x,300ms,25,64,0,22,187,143,400,156,50,24,17,10,548
2026-09-21T20:27:47.885653+00:00,106,75773,128x,300ms,25,64,1,22,186,143,400,156,50,24,17,10,548
2026-09-21T20:27:48.598870+00:00,107,76488,128x,300ms,25,64,1,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:49.328772+00:00,108,77203,128x,300ms,25,64,1,22,186,143,400,157,50,25,17,10,548
2026-09-21T20:27:50.037955+00:00,109,77917,128x,300ms,25,64,1,23,186,143,400,157,50,25,16,10,548
2026-09-21T20:27:50.769386+00:00,110,78631,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:51.485988+00:00,111,79346,128x,300ms,25,64,0,22,186,143,400,156,50,25,17,10,549
2026-09-21T20:27:52.204914+00:00,112,80061,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:52.920533+00:00,113,80777,128x,300ms,25,64,0,23,187,143,400,157,50,24,17,10,549
2026-09-21T20:27:53.640856+00:00,114,81491,128x,300ms,25,64,0,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:27:54.359377+00:00,115,82206,128x,300ms,25,64,0,23,187,143,400,156,51,25,17,10,549
2026-09-21T20:27:55.077155+00:00,116,82921,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:55.800448+00:00,117,83636,128x,300ms,25,64,1,23,186,143,400,157,50,25,17,10,549
2026-09-21T20:27:56.520309+00:00,118,84350,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:57.234790+00:00,119,85065,128x,300ms,25,64,1,23,187,143,400,157,51,25,17,10,548
2026-09-21T20:27:57.948644+00:00,120,85779,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:58.668108+00:00,121,86494,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:27:59.400012+00:00,122,87208,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:00.113735+00:00,123,87923,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:00.823093+00:00,124,88638,128x,300ms,25,64,0,23,187,143,400,156,51,25,17,11,548
2026-09-21T20:28:01.543608+00:00,125,89353,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:02.264779+00:00,126,90067,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:02.984596+00:00,127,90782,128x,300ms,25,64,1,23,187,143,400,157,50,24,17,10,549
2026-09-21T20:28:03.702127+00:00,128,91497,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:04.432326+00:00,129,92212,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:05.150028+00:00,130,92925,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:05.868044+00:00,131,93640,128x,300ms,25,64,0,22,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:06.585789+00:00,132,94355,128x,300ms,25,64,0,23,187,143,400,156,50,25,17,10,549
2026-09-21T20:28:07.307747+00:00,133,95070,128x,300ms,25,64,0,22,186,143,400,156,50,25,17,10,549
2026-09-21T20:28:08.026680+00:00,134,95785,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:08.733697+00:00,135,96500,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,11,549
2026-09-21T20:28:09.458244+00:00,136,97215,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:10.173093+00:00,137,97930,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:10.893541+00:00,138,98644,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:11.617525+00:00,139,99358,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:12.335798+00:00,140,100073,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,549
2026-09-21T20:28:13.057811+00:00,141,100788,128x,300ms,25,64,0,22,186,143,401,157,50,25,17,10,549
2026-09-21T20:28:13.769661+00:00,142,101502,128x,300ms,25,64,0,23,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:14.499127+00:00,143,102217,128x,300ms,25,64,0,22,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:15.214827+00:00,144,102933,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:15.938162+00:00,145,103648,128x,300ms,25,64,0,23,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:16.657054+00:00,146,104363,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:17.368563+00:00,147,105077,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:18.088538+00:00,148,105792,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:18.809212+00:00,149,106507,128x,300ms,25,64,1,22,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:19.528687+00:00,150,107222,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:20.241441+00:00,151,107935,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:20.960483+00:00,152,108651,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:21.681680+00:00,153,109366,128x,300ms,25,64,0,23,187,143,401,156,50,25,17,10,549
2026-09-21T20:28:22.400861+00:00,154,110081,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:23.120975+00:00,155,110795,128x,300ms,25,64,0,22,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:23.841119+00:00,156,111511,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:24.561744+00:00,157,112226,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:25.281130+00:00,158,112940,128x,300ms,25,64,1,23,187,143,400,156,51,25,17,10,549
2026-09-21T20:28:26.001341+00:00,159,113654,128x,300ms,25,64,1,23,187,143,400,156,50,24,17,10,548
2026-09-21T20:28:26.721583+00:00,160,114369,128x,300ms,25,64,1,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:27.433673+00:00,161,115084,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:28.153377+00:00,162,115799,128x,300ms,25,64,0,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:28.873128+00:00,163,116514,128x,300ms,25,64,0,23,187,143,400,157,50,24,17,10,548
2026-09-21T20:28:29.592800+00:00,164,117229,128x,300ms,25,64,0,22,186,143,399,157,50,24,17,10,547
2026-09-21T20:28:30.313522+00:00,165,117944,128x,300ms,25,64,0,22,187,143,400,156,50,25,17,11,548
2026-09-21T20:28:31.032991+00:00,166,118660,128x,300ms,25,64,1,22,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:31.753680+00:00,167,119373,128x,300ms,25,64,1,23,186,143,400,157,50,24,17,10,548
2026-09-21T20:28:32.473130+00:00,168,120088,128x,300ms,25,64,1,22,187,143,400,157,50,24,17,10,548
2026-09-21T20:28:33.192554+00:00,169,120803,128x,300ms,25,64,1,23,186,143,400,157,50,25,17,10,549
2026-09-21T20:28:33.905580+00:00,170,121518,128x,300ms,25,64,1,23,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:34.624893+00:00,171,122232,128x,300ms,25,64,0,22,187,143,400,156,50,25,17,10,548
2026-09-21T20:28:35.345094+00:00,172,122947,128x,300ms,25,64,0,23,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:36.065574+00:00,173,123663,128x,300ms,25,64,0,23,187,143,400,157,51,25,17,10,549
2026-09-21T20:28:36.784943+00:00,174,124378,128x,300ms,25,64,0,23,187,143,400,157,50,25,17,10,549
2026-09-21T20:28:37.505411+00:00,175,125094,128x,300ms,25,64,0,22,187,143,400,157,50,25,17,10,548
2026-09-21T20:28:38.224834+00:00,176,125809,128x,300ms,25,64,1,22,187,143,400,156,50,25,17,10,548
