received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-15T20:39:06.429264+00:00,230,166019,128x,300ms,25,64,1,67,547,483,1529,546,176,92,66,42,1591
2026-09-15T20:39:07.149212+00:00,231,166740,128x,300ms,25,64,0,67,547,484,1528,546,176,92,66,41,1592
2026-09-15T20:39:07.869676+00:00,232,167462,128x,300ms,25,64,0,67,547,484,1528,546,176,92,66,41,1592
2026-09-15T20:39:08.589305+00:00,233,168185,128x,300ms,25,64,0,67,547,484,1529,546,176,92,66,41,1592
2026-09-15T20:39:09.317021+00:00,234,168908,128x,300ms,25,64,0,67,547,483,1529,546,176,92,66,41,1591
2026-09-15T20:39:10.037236+00:00,235,169630,128x,300ms,25,64,0,67,547,483,1529,546,176,92,66,41,1592
2026-09-15T20:39:10.756949+00:00,236,170353,128x,300ms,25,64,1,67,547,483,1528,546,176,92,66,42,1592
2026-09-15T20:39:11.478028+00:00,237,171076,128x,300ms,25,64,1,67,547,483,1528,546,176,92,67,42,1592
2026-09-15T20:39:12.205281+00:00,238,171798,128x,300ms,25,64,1,66,547,484,1528,546,176,92,66,42,1592
2026-09-15T20:39:12.925006+00:00,239,172520,128x,300ms,25,64,1,67,547,484,1529,546,176,92,66,41,1592
2026-09-15T20:39:13.646164+00:00,240,173242,128x,300ms,25,64,1,67,547,483,1528,546,177,92,66,42,1591
2026-09-15T20:39:14.364932+00:00,241,173964,128x,300ms,25,64,0,67,547,483,1528,546,176,92,66,41,1591
2026-09-15T20:39:15.093165+00:00,242,174687,128x,300ms,25,64,0,67,547,484,1528,546,176,92,66,42,1592
2026-09-15T20:39:15.813783+00:00,243,175409,128x,300ms,25,64,0,67,547,484,1529,546,176,92,66,42,1592
2026-09-15T20:39:16.533801+00:00,244,176132,128x,300ms,25,64,0,67,547,483,1528,546,177,92,66,42,1592
2026-09-15T20:39:17.253142+00:00,245,176855,128x,300ms,25,64,0,67,547,483,1529,546,177,92,66,41,1591
2026-09-15T20:39:17.980911+00:00,246,177576,128x,300ms,25,64,1,66,547,484,1529,546,177,92,67,42,1592
2026-09-15T20:39:18.702137+00:00,247,178298,128x,300ms,25,64,1,67,547,484,1529,547,177,92,67,42,1591
2026-09-15T20:39:19.421602+00:00,248,179020,128x,300ms,25,64,1,67,548,483,1528,546,177,92,66,42,1591
2026-09-15T20:39:20.141803+00:00,249,179742,128x,300ms,25,64,1,67,547,484,1528,546,176,92,66,42,1592
2026-09-15T20:39:20.862037+00:00,250,180464,128x,300ms,25,64,1,66,547,484,1529,547,176,92,66,42,1591
2026-09-15T20:39:21.588873+00:00,251,181187,128x,300ms,25,64,0,67,547,484,1528,546,177,92,66,42,1592
2026-09-15T20:39:22.309011+00:00,252,181909,128x,300ms,25,64,0,66,547,483,1529,546,176,92,66,42,1590
2026-09-15T20:39:23.030244+00:00,253,182632,128x,300ms,25,64,0,67,547,484,1528,546,176,92,66,42,1592
2026-09-15T20:39:23.750338+00:00,254,183355,128x,300ms,25,64,0,67,547,484,1528,546,176,92,66,42,1591
2026-09-15T20:39:24.477801+00:00,255,184077,128x,300ms,25,64,0,67,547,483,1528,546,176,92,66,41,1591
2026-09-15T20:39:25.198894+00:00,256,184800,128x,300ms,25,64,1,67,547,484,1528,545,176,92,66,42,1591
2026-09-15T20:39:25.917630+00:00,257,185522,128x,300ms,25,64,1,67,547,484,1529,546,176,92,66,42,1590
2026-09-15T20:39:26.636988+00:00,258,186244,128x,300ms,25,64,1,66,547,484,1528,546,176,92,66,42,1591
2026-09-15T20:39:27.366014+00:00,259,186966,128x,300ms,25,64,1,67,547,483,1529,546,176,92,66,41,1590
2026-09-15T20:39:28.085802+00:00,260,187688,128x,300ms,25,64,1,67,547,483,1528,546,176,92,66,42,1591
2026-09-15T20:39:28.805768+00:00,261,188410,128x,300ms,25,64,0,67,547,483,1529,546,176,92,66,42,1591
2026-09-15T20:39:29.533556+00:00,262,189132,128x,300ms,25,64,0,67,547,483,1528,547,176,91,66,42,1591
2026-09-15T20:39:30.252865+00:00,263,189855,128x,300ms,25,64,0,66,547,483,1528,546,176,92,66,42,1591
2026-09-15T20:39:30.974239+00:00,264,190578,128x,300ms,25,64,0,66,547,484,1528,546,176,92,66,41,1591
2026-09-15T20:39:31.693399+00:00,265,191300,128x,300ms,25,64,0,66,547,483,1529,549,177,92,66,42,1598
2026-09-15T20:39:32.412860+00:00,266,192023,128x,300ms,25,64,1,67,550,486,1536,549,177,92,67,42,1597
2026-09-15T20:39:33.133251+00:00,267,192745,128x,300ms,25,64,1,67,547,484,1534,539,174,90,65,41,1568
2026-09-15T20:39:33.854062+00:00,268,193467,128x,300ms,25,64,1,1,19,17,64,27,7,2,1,0,62
2026-09-15T20:39:34.572904+00:00,269,194185,128x,300ms,25,64,1,1,14,13,51,18,4,0,0,0,34
2026-09-15T20:39:35.285519+00:00,270,194904,128x,300ms,25,64,1,0,5,5,24,24,6,1,0,0,51
2026-09-15T20:39:36.005119+00:00,271,195621,128x,300ms,25,64,0,0,5,5,23,14,3,0,0,0,23
2026-09-15T20:39:36.725820+00:00,272,196339,128x,300ms,25,64,0,0,2,2,15,9,1,0,0,0,9
2026-09-15T20:39:37.437132+00:00,273,197056,128x,300ms,25,64,0,0,0,0,3,8,2,0,0,0,8
2026-09-15T20:39:38.158855+00:00,274,197773,128x,300ms,25,64,0,0,0,0,5,9,2,0,0,0,9
2026-09-15T20:39:38.869978+00:00,275,198491,128x,300ms,25,64,0,0,2,1,6,9,2,0,0,0,10
2026-09-15T20:39:39.588965+00:00,276,199207,128x,300ms,25,64,1,0,3,2,9,9,2,0,0,0,8
2026-09-15T20:39:40.302790+00:00,277,199924,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:41.021877+00:00,278,200642,128x,300ms,25,64,1,0,0,0,3,8,1,0,0,0,8
2026-09-15T20:39:41.740926+00:00,279,201359,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:42.453581+00:00,280,202076,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,7
2026-09-15T20:39:43.173828+00:00,281,202793,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:43.893308+00:00,282,203510,128x,300ms,25,64,0,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:44.605041+00:00,283,204227,128x,300ms,25,64,0,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:45.325505+00:00,284,204944,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:46.037237+00:00,285,205661,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:46.757019+00:00,286,206377,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:47.476871+00:00,287,207095,128x,300ms,25,64,1,0,0,0,3,8,2,0,0,0,8
2026-09-15T20:39:48.189306+00:00,288,207812,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,7
2026-09-15T20:39:48.909065+00:00,289,208529,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:49.629643+00:00,290,209247,128x,300ms,25,64,1,0,0,0,3,8,2,0,0,0,8
2026-09-15T20:39:50.341835+00:00,291,209964,128x,300ms,25,64,0,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:51.061256+00:00,292,210680,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:51.772897+00:00,293,211398,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:39:52.493540+00:00,294,212115,128x,300ms,25,64,0,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:39:53.206131+00:00,295,212832,128x,300ms,25,64,0,0,0,0,3,19,4,0,0,0,30
2026-09-15T20:39:53.925345+00:00,296,213549,128x,300ms,25,64,1,0,0,0,12,12,2,0,0,0,15
2026-09-15T20:39:54.645519+00:00,297,214267,128x,300ms,25,64,1,0,0,3,50,22,4,1,0,0,38
2026-09-15T20:39:55.365670+00:00,298,214985,128x,300ms,25,64,1,6,2,40,456,130,25,13,9,6,275
2026-09-15T20:39:56.084854+00:00,299,215705,128x,300ms,25,64,1,2,0,14,183,134,26,13,9,5,285
2026-09-15T20:39:56.805723+00:00,300,216425,128x,300ms,25,64,1,11,5,65,730,250,49,26,19,16,543
2026-09-15T20:39:57.525234+00:00,301,217145,128x,300ms,25,64,0,13,5,75,832,263,52,27,21,17,568
2026-09-15T20:39:58.245381+00:00,302,217866,128x,300ms,25,64,0,13,6,74,830,263,51,28,20,17,568
2026-09-15T20:39:58.965721+00:00,303,218586,128x,300ms,25,64,0,13,6,74,829,263,52,28,20,17,568
2026-09-15T20:39:59.692936+00:00,304,219307,128x,300ms,25,64,0,13,6,74,829,263,51,27,20,17,568
2026-09-15T20:40:00.413400+00:00,305,220026,128x,300ms,25,64,0,13,6,74,829,264,52,28,20,17,568
2026-09-15T20:40:01.125378+00:00,306,220747,128x,300ms,25,64,1,13,6,74,828,263,51,28,20,17,568
2026-09-15T20:40:01.845371+00:00,307,221467,128x,300ms,25,64,1,13,6,74,828,264,52,28,20,17,568
2026-09-15T20:40:02.573792+00:00,308,222189,128x,300ms,25,64,1,13,6,74,827,263,52,27,20,17,568
2026-09-15T20:40:03.293026+00:00,309,222910,128x,300ms,25,64,1,13,6,74,827,263,51,27,20,16,568
2026-09-15T20:40:04.013135+00:00,310,223630,128x,300ms,25,64,1,13,6,74,827,264,51,28,20,17,567
2026-09-15T20:40:04.733202+00:00,311,224351,128x,300ms,25,64,0,13,6,74,828,264,51,27,20,17,568
2026-09-15T20:40:05.444955+00:00,312,225072,128x,300ms,25,64,0,13,6,74,828,264,52,28,20,17,567
2026-09-15T20:40:06.174508+00:00,313,225792,128x,300ms,25,64,0,13,6,74,826,263,52,27,20,16,565
2026-09-15T20:40:06.898048+00:00,314,226512,128x,300ms,25,64,0,10,4,60,678,259,51,27,20,17,560
2026-09-15T20:40:07.612929+00:00,315,227232,128x,300ms,25,64,0,13,6,72,801,256,50,27,20,16,553
2026-09-15T20:40:08.332857+00:00,316,227953,128x,300ms,25,64,1,11,5,66,735,235,46,25,18,14,507
2026-09-15T20:40:09.052931+00:00,317,228674,128x,300ms,25,64,1,11,5,65,722,264,52,28,20,17,567
2026-09-15T20:40:09.773833+00:00,318,229395,128x,300ms,25,64,1,13,6,74,824,264,51,28,20,16,566
2026-09-15T20:40:10.493410+00:00,319,230115,128x,300ms,25,64,1,13,5,74,825,256,50,27,20,16,550
2026-09-15T20:40:11.204845+00:00,320,230837,128x,300ms,25,64,1,12,5,67,750,54,10,4,3,1,108
2026-09-15T20:40:11.925543+00:00,321,231556,128x,300ms,25,64,0,0,0,0,3,8,2,0,0,0,8
2026-09-15T20:40:12.645067+00:00,322,232272,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:13.356941+00:00,323,232989,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:14.077818+00:00,324,233706,128x,300ms,25,64,0,0,0,0,3,8,1,0,0,0,8
2026-09-15T20:40:14.790447+00:00,325,234423,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:15.509536+00:00,326,235140,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:40:16.229185+00:00,327,235857,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:16.942026+00:00,328,236574,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:17.663262+00:00,329,237292,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:18.373311+00:00,330,238009,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:19.093809+00:00,331,238727,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:19.812984+00:00,332,239443,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:20.525136+00:00,333,240160,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:21.245801+00:00,334,240877,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:21.957943+00:00,335,241595,128x,300ms,25,64,0,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:22.677797+00:00,336,242312,128x,300ms,25,64,1,0,0,0,3,9,2,0,0,0,8
2026-09-15T20:40:23.396927+00:00,337,243028,128x,300ms,25,64,1,0,0,0,3,9,1,0,0,0,8
2026-09-15T20:40:24.117218+00:00,338,243745,128x,300ms,25,64,1,0,0,0,3,54,16,7,4,0,138
2026-09-15T20:40:24.837850+00:00,339,244464,128x,300ms,25,64,1,13,108,99,344,553,179,93,68,43,1609
2026-09-15T20:40:25.557613+00:00,340,245186,128x,300ms,25,64,1,68,561,490,1546,553,179,93,67,42,1602
2026-09-15T20:40:26.285495+00:00,341,245908,128x,300ms,25,64,0,68,560,496,1575,562,181,94,68,42,1623
2026-09-15T20:40:27.005471+00:00,342,246631,128x,300ms,25,64,0,68,559,494,1571,561,181,94,68,43,1621
2026-09-15T20:40:27.733319+00:00,343,247354,128x,300ms,25,64,0,68,555,491,1560,544,176,91,66,42,1570
2026-09-15T20:40:28.453893+00:00,344,248077,128x,300ms,25,64,0,68,554,489,1551,555,179,93,67,43,1603
2026-09-15T20:40:29.173376+00:00,345,248800,128x,300ms,25,64,0,68,554,489,1552,555,179,93,67,42,1606
2026-09-15T20:40:29.893443+00:00,346,249523,128x,300ms,25,64,1,68,559,493,1562,559,180,94,68,42,1617
2026-09-15T20:40:30.612855+00:00,347,250245,128x,300ms,25,64,1,68,559,494,1563,558,180,94,68,42,1616
2026-09-15T20:40:31.341873+00:00,348,250967,128x,300ms,25,64,1,68,559,493,1563,558,181,94,68,43,1616
2026-09-15T20:40:32.061593+00:00,349,251688,128x,300ms,25,64,1,68,559,494,1562,559,180,94,68,43,1616
2026-09-15T20:40:32.789205+00:00,350,252411,128x,300ms,25,64,1,68,560,494,1562,558,180,94,68,42,1617
2026-09-15T20:40:33.508895+00:00,351,253133,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,42,1617
2026-09-15T20:40:34.228788+00:00,352,253856,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,43,1617
2026-09-15T20:40:34.956959+00:00,353,254579,128x,300ms,25,64,0,68,560,494,1563,558,180,94,68,43,1617
2026-09-15T20:40:35.677256+00:00,354,255302,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,43,1617
2026-09-15T20:40:36.397981+00:00,355,256025,128x,300ms,25,64,0,68,559,494,1562,558,180,94,67,43,1616
2026-09-15T20:40:37.117511+00:00,356,256748,128x,300ms,25,64,1,68,560,494,1561,558,180,94,68,43,1617
2026-09-15T20:40:37.845128+00:00,357,257470,128x,300ms,25,64,1,68,559,494,1562,558,180,94,68,43,1617
2026-09-15T20:40:38.564914+00:00,358,258192,128x,300ms,25,64,1,68,559,494,1562,558,181,94,68,43,1615
2026-09-15T20:40:39.285361+00:00,359,258914,128x,300ms,25,64,1,68,560,494,1562,558,180,94,68,43,1617
2026-09-15T20:40:40.004908+00:00,360,259637,128x,300ms,25,64,1,68,560,494,1560,558,180,94,68,43,1617
2026-09-15T20:40:40.733013+00:00,361,260359,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,43,1616
2026-09-15T20:40:41.454657+00:00,362,261082,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,43,1616
2026-09-15T20:40:42.173017+00:00,363,261805,128x,300ms,25,64,0,68,560,494,1561,558,180,94,68,43,1616
2026-09-15T20:40:42.893923+00:00,364,262528,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,43,1616
2026-09-15T20:40:43.613406+00:00,365,263250,128x,300ms,25,64,0,68,560,494,1562,558,180,94,68,43,1617
2026-09-15T20:40:44.342749+00:00,366,263973,128x,300ms,25,64,1,68,560,494,1561,557,180,94,67,43,1617
2026-09-15T20:40:45.062194+00:00,367,264695,128x,300ms,25,64,1,68,560,494,1560,558,180,94,68,43,1616
2026-09-15T20:40:45.782804+00:00,368,265417,128x,300ms,25,64,1,68,560,494,1560,558,180,94,68,43,1616
2026-09-15T20:40:46.509567+00:00,369,266139,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1615
2026-09-15T20:40:47.228900+00:00,370,266862,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1616
2026-09-15T20:40:47.949068+00:00,371,267584,128x,300ms,25,64,0,68,560,494,1561,558,180,94,68,42,1617
2026-09-15T20:40:48.677442+00:00,372,268307,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,42,1616
2026-09-15T20:40:49.397914+00:00,373,269030,128x,300ms,25,64,0,68,560,494,1561,558,180,94,68,43,1616
2026-09-15T20:40:50.118261+00:00,374,269752,128x,300ms,25,64,0,68,560,494,1561,558,180,94,68,43,1617
2026-09-15T20:40:50.845102+00:00,375,270476,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,43,1615
2026-09-15T20:40:51.566819+00:00,376,271198,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:40:52.284897+00:00,377,271920,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1615
2026-09-15T20:40:53.005156+00:00,378,272643,128x,300ms,25,64,1,68,560,494,1561,557,180,94,67,43,1616
2026-09-15T20:40:53.732962+00:00,379,273364,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:40:54.454132+00:00,380,274086,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,42,1615
2026-09-15T20:40:55.173972+00:00,381,274809,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:40:55.900922+00:00,382,275532,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:40:56.622141+00:00,383,276254,128x,300ms,25,64,0,68,560,494,1560,557,180,94,67,42,1615
2026-09-15T20:40:57.341650+00:00,384,276978,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:40:58.061730+00:00,385,277701,128x,300ms,25,64,0,68,560,494,1561,557,180,94,67,43,1616
2026-09-15T20:40:58.788893+00:00,386,278423,128x,300ms,25,64,1,68,561,494,1561,557,180,94,68,42,1615
2026-09-15T20:40:59.508974+00:00,387,279146,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:00.229985+00:00,388,279868,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,42,1616
2026-09-15T20:41:00.949907+00:00,389,280590,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:01.677163+00:00,390,281313,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,42,1615
2026-09-15T20:41:02.396879+00:00,391,282035,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,42,1615
2026-09-15T20:41:03.117246+00:00,392,282757,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,42,1616
2026-09-15T20:41:03.837162+00:00,393,283481,128x,300ms,25,64,0,68,561,494,1561,557,180,94,68,42,1616
2026-09-15T20:41:04.565466+00:00,394,284203,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,42,1616
2026-09-15T20:41:05.285046+00:00,395,284925,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:06.005402+00:00,396,285648,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:06.725270+00:00,397,286370,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:07.452763+00:00,398,287092,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,42,1616
2026-09-15T20:41:08.173524+00:00,399,287815,128x,300ms,25,64,1,68,561,494,1559,557,180,94,68,43,1615
2026-09-15T20:41:08.893230+00:00,400,288537,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:09.620822+00:00,401,289259,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,43,1616
2026-09-15T20:41:10.340883+00:00,402,289982,128x,300ms,25,64,0,68,560,494,1559,557,180,94,68,43,1615
2026-09-15T20:41:11.069653+00:00,403,290705,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1614
2026-09-15T20:41:11.789109+00:00,404,291428,128x,300ms,25,64,0,68,560,494,1559,557,180,94,67,42,1616
2026-09-15T20:41:12.508795+00:00,405,292151,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:13.229897+00:00,406,292874,128x,300ms,25,64,1,69,560,494,1560,557,180,94,68,43,1614
2026-09-15T20:41:13.949474+00:00,407,293596,128x,300ms,25,64,1,68,561,494,1561,558,180,94,68,43,1616
2026-09-15T20:41:14.677131+00:00,408,294318,128x,300ms,25,64,1,68,561,494,1560,558,180,94,68,43,1616
2026-09-15T20:41:15.396782+00:00,409,295040,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:16.125691+00:00,410,295761,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:16.844759+00:00,411,296484,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:17.565214+00:00,412,297207,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:18.285090+00:00,413,297930,128x,300ms,25,64,0,68,560,494,1559,557,180,94,68,42,1616
2026-09-15T20:41:19.013477+00:00,414,298653,128x,300ms,25,64,0,68,561,494,1560,557,180,94,67,43,1615
2026-09-15T20:41:19.732907+00:00,415,299376,128x,300ms,25,64,0,69,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:20.453312+00:00,416,300098,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:21.172865+00:00,417,300821,128x,300ms,25,64,1,68,561,494,1561,557,180,94,68,43,1615
2026-09-15T20:41:21.893588+00:00,418,301543,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,42,1615
2026-09-15T20:41:22.621342+00:00,419,302265,128x,300ms,25,64,1,69,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:23.341408+00:00,420,302988,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,42,1615
2026-09-15T20:41:24.061893+00:00,421,303710,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:24.781919+00:00,422,304433,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:25.509197+00:00,423,305156,128x,300ms,25,64,0,68,560,495,1560,557,180,94,68,43,1616
2026-09-15T20:41:26.229269+00:00,424,305879,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,42,1616
2026-09-15T20:41:26.949158+00:00,425,306600,128x,300ms,25,64,0,68,561,494,1560,556,180,94,68,42,1616
2026-09-15T20:41:27.678216+00:00,426,307323,128x,300ms,25,64,1,68,560,495,1559,557,180,94,68,43,1615
2026-09-15T20:41:28.398367+00:00,427,308046,128x,300ms,25,64,1,68,560,494,1559,557,180,94,68,43,1615
2026-09-15T20:41:29.117883+00:00,428,308768,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1615
2026-09-15T20:41:29.836991+00:00,429,309490,128x,300ms,25,64,1,68,561,495,1561,557,180,94,67,42,1616
2026-09-15T20:41:30.564865+00:00,430,310212,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1615
2026-09-15T20:41:31.285034+00:00,431,310935,128x,300ms,25,64,0,68,561,495,1561,557,180,94,68,43,1615
2026-09-15T20:41:32.013138+00:00,432,311657,128x,300ms,25,64,0,68,560,495,1560,557,180,94,68,43,1616
2026-09-15T20:41:32.732822+00:00,433,312380,128x,300ms,25,64,0,69,560,494,1559,557,180,94,68,43,1617
2026-09-15T20:41:33.452976+00:00,434,313103,128x,300ms,25,64,0,68,561,495,1560,557,180,94,68,43,1615
2026-09-15T20:41:34.173707+00:00,435,313826,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:34.901355+00:00,436,314549,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:35.621417+00:00,437,315271,128x,300ms,25,64,1,68,560,495,1560,557,180,94,68,42,1615
2026-09-15T20:41:36.340817+00:00,438,315994,128x,300ms,25,64,1,68,561,495,1560,557,180,94,68,43,1615
2026-09-15T20:41:37.068850+00:00,439,316716,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:37.788847+00:00,440,317437,128x,300ms,25,64,1,68,561,495,1561,557,180,94,68,43,1616
2026-09-15T20:41:38.509160+00:00,441,318160,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:39.230011+00:00,442,318882,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,42,1615
2026-09-15T20:41:39.949031+00:00,443,319605,128x,300ms,25,64,0,68,561,495,1560,557,180,94,68,43,1616
2026-09-15T20:41:40.676846+00:00,444,320328,128x,300ms,25,64,0,68,560,495,1560,557,180,94,68,43,1616
2026-09-15T20:41:41.397185+00:00,445,321051,128x,300ms,25,64,0,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:42.116946+00:00,446,321774,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:42.845867+00:00,447,322496,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1616
2026-09-15T20:41:43.565611+00:00,448,323218,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:44.284991+00:00,449,323940,128x,300ms,25,64,1,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:45.006066+00:00,450,324663,128x,300ms,25,64,1,68,560,494,1561,558,180,94,68,42,1615
2026-09-15T20:41:45.733106+00:00,451,325385,128x,300ms,25,64,0,68,560,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:46.453635+00:00,452,326108,128x,300ms,25,64,0,68,560,495,1561,557,180,94,68,42,1617
2026-09-15T20:41:47.173512+00:00,453,326831,128x,300ms,25,64,0,68,560,494,1561,556,180,94,68,43,1616
2026-09-15T20:41:47.892920+00:00,454,327554,128x,300ms,25,64,0,68,560,495,1561,557,180,94,68,42,1616
2026-09-15T20:41:48.620820+00:00,455,328276,128x,300ms,25,64,0,68,561,494,1561,557,180,94,68,43,1617
2026-09-15T20:41:49.340893+00:00,456,328999,128x,300ms,25,64,1,68,561,495,1560,557,180,94,68,43,1614
2026-09-15T20:41:50.060764+00:00,457,329721,128x,300ms,25,64,1,68,560,495,1561,557,180,94,68,42,1616
2026-09-15T20:41:50.781585+00:00,458,330443,128x,300ms,25,64,1,68,561,494,1560,557,180,94,68,43,1616
2026-09-15T20:41:51.508821+00:00,459,331165,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,43,1614
2026-09-15T20:41:52.229854+00:00,460,331888,128x,300ms,25,64,1,68,560,494,1561,557,180,94,68,42,1615
2026-09-15T20:41:52.956807+00:00,461,332610,128x,300ms,25,64,0,68,560,494,1561,557,180,94,68,43,1615
